id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1207803,"202-214 WEST 85TH STREET","NEW YORK",NY,,"202 West 85th Street","New York","New York",10024
1207804,"2020 GRAND AVE",BRONX,NY,,"2020 Grand Avenue",Bronx,"New York",10453
1207805,"2020 WHITE PLAINS ROAD",BRONX,NY,10462,"2020 White Plains Road",Bronx,"New York",10462
1207806,"2021 GRAND CONCOURSE",BRONX,NY,,"2021 Grand Concourse",Bronx,"New York",10453
1207807,"2021 LEXINGTON AVE","NEW YORK",NY,,"2021 Lexington Avenue","New York","New York",10035
1207808,"2022 THIRD AVE","NEW YORK",NY,,"2022 3rd Avenue","New York","New York",10029
1207809,"2023 BELMONT AVE",BRONX,NY,,"2023 Belmont Avenue",Bronx,"New York",10457
1207810,"2023 MONTEREY AVE",BRONX,NY,,"2023 Monterey Avenue",Bronx,"New York",10457
1207811,"2024 CRESTON AVE",BRONX,NY,,"2024 Creston Avenue",Bronx,"New York",10453
1207812,"2024 HUGHES AVE",BRONX,NY,,"2024 Hughes Avenue",Bronx,"New York",10457
1207813,"2025 CONTINENTAL AVENUE",BRONX,NY,10461,"2025 Continental Avenue",Bronx,"New York",10461
1207814,"2025 CONTINENTAL AVENUE",BRONX,NY,10461,"2025 Continental Avenue",Bronx,"New York",10461
1207815,"2025 SEWARD AVE",BRONX,NY,,"2025 Seward Avenue",Bronx,"New York",10473
1207816,"2025 VALENTINE AVENUE",BRONX,NY,10128,"2025 Valentine Avenue",Bronx,"New York",10457
1207817,"2026 SEVENTH AVENUE","NEW YORK",NY,,"2026 7th Avenue","New York","New York",10027
1207818,"2027 THIRD AVE","NEW YORK",NY,,"2027 3rd Avenue","New York","New York",10029
1207819,"2027 WILLIANSBRIDGE ROAD",BRONX,NY,10461,"2027 Williamsbridge Road",Bronx,"New York",10461
1207820,"2028 GRAND CONCOURSE",BRONX,NY,,"2028 Grand Concourse",Bronx,"New York",10457
1207821,"2028 WHITE PLAINS ROAD",BRONX,NY,,"2028 White Plains Road",Bronx,"New York",10462
1207822,"203 BERKELEY PLACE",BROOKLYN,NY,,"203 Berkeley Place",Brooklyn,"New York",11217
1207823,"203 EAST FORDHAM RD",BRONX,NY,,"203 East Fordham Road",Bronx,"New York",10458
1207824,"203 MAMARONECK AVENUE","WHITE PLAINS",NY,,"203 Mamaroneck Avenue","White Plains","New York",10601
1207825,"203 MARION STREET",BROOKLYN,NY,,"203 Marion Street",Brooklyn,"New York",11233
1207826,"203 WEST 111TH STREET","NEW YORK",NY,,"203 West 111th Street","New York","New York",10026
1207827,"203 WEST 113TH STREET","NEW YORK",NY,10026,"203 West 113th Street","New York","New York",10026
1207828,"203 WEST 122ND STREET","NEW YORK",NY,,"203 West 122nd Street","New York","New York",10027
1207829,"203 WEST 147TH STREET","NEW YORK",NY,,"203 West 147th Street","New York","New York",10039
1207830,"203 WEST 148TH STREET","NEW YORK",NY,10039,"203 West 148th Street","New York","New York",10039
1207831,"203 WEST 14TH STREET","NEW YORK",NY,,"203 West 14th Street","New York","New York",10011
1207832,"203 WEST 38TH STREET","NEW YORK",NY,,"203 West 38th Street","New York","New York",10018
1207833,"203-205-207-211 WEST 148TH ST","NEW YORK",NY,,"205 West 148th Street","New York","New York",10039
1207834,"203/205 WEST 134TH STREET","NEW YORK",NY,,"205 West 134th Street","New York","New York",10030
1207835,"2030 ANTIN PLACE",BRONX,NY,10462,"2030 Antin Place",Bronx,"New York",10462
1207836,"2034 NEEDHAM AVE",BRONX,NY,,"2034 Needham Avenue",Bronx,"New York",10466
1207837,"2035 BELMONT AVE",BRONX,NY,,"2035 Belmont Avenue",Bronx,"New York",10457
1207838,"2036 CRUGER AVE",BRONX,NY,,"2036 Cruger Avenue",Bronx,"New York",10462
1207839,"2037 WEBSTER AVENUE",BRONX,NY,10458,"2037 Webster Avenue",Bronx,"New York",10457
1207840,"2038 DAVIDSON AVE",BRONX,NY,,"2038 Davidson Avenue",Bronx,"New York",10453
1207841,"2039 BLACKROCK AVENUE",BRONX,NY,10472,"2039 Blackrock Avenue",Bronx,"New York",10472
1207842,"204 EAST 38TH STREET","NEW YORK",NY,,"204 East 38th Street","New York","New York",10016
1207843,"204 HAWTHORNE AVENUE",YONKERS,NY,10705,"204 Hawthorne Avenue",Yonkers,"New York",10705
1207844,"204 HUNTINGTON STREET",BROOKLYN,NY,,"204 Huntington Street",Brooklyn,"New York",11231
1207845,"204 WEST 101ST STREET","NEW YORK",NY,,"204 West 101st Street","New York","New York",10025
1207846,"204 WEST 140TH STREET","NEW YORK",NY,,"204 West 140 Street","New York","New York",10030
1207847,"204 WEST 23RD STREET","NEW YORK",NY,,"204 West 23rd Street","New York","New York",10011
1207848,"204 WEST 96TH STREET","NEW YORK",NY,,"204 West 96th Street","New York","New York",10025
1207849,"204-206 WEST 10TH STREET","NEW YORK",NY,,"204 West 10th Street","New York","New York",10014
1207850,"2040 BRUCKNER BLVD",BRONX,NY,,"2040 Bruckner Boulevard",Bronx,"New York",10473
1207851,"2040/42 BRUCKNER BLVD.",BRONX,NY,10473,"42 Bruckner Boulevard",Bronx,"New York",10465
1207852,"2041 ADAM CLAYTON POWELL BLVD","NEW YORK",NY,,"2041 Adam Clayton Powell Junior Boulevard","New York","New York",10027
1207853,"2041 FIFTH AVE","NEW YORK",NY,,"2041 5th Avenue","New York","New York",10035
1207854,"2044 BOSTON ROAD",BRONX,NY,,"2044 Boston Road",Bronx,"New York",10460
1207855,"2044 OCEAN AVE",BROOKLYN,NY,10010,"2044 Ocean Avenue",Brooklyn,"New York",11230
1207856,"2045 SOUTHERN BLVD.",BRONX,NY,,"2045 Southern Boulevard",Bronx,"New York",10460
1207857,"2045 STORY AVENUE",BRONX,NY,10467,"2045 Story Avenue",Bronx,"New York",10473
1207858,"2047 HUGHES AVE. (180TH ST)",BRONX,NY,10457,"2120 Quarry Road",Bronx,"New York",10457
1207859,"2047B BROADWAY","NEW YORK",NY,,"2047 Broadway","New York","New York",10023
1207860,"205 CLINTON AVENUE",BROOKLYN,NY,11238,"205 Clinton Avenue",Brooklyn,"New York",11205
1207861,"205 EAST 124TH STREET","NEW YORK",NY,,"205 East 124th Street","New York","New York",10035
1207862,"205 EAST 59TH STREET","NEW YORK",NY,,"205 East 59th Street","New York","New York",10022
1207863,"205 EAST 66TH STREET","NEW YORK",NY,10021,"205 East 66th Street","New York","New York",10065
1207864,"205 EAST 66TH STREET","NEW YORK",NY,,"205 East 66th Street","New York","New York",10065
1207865,"205 EAST 78TH STREET","NEW YORK",NY,,"205 East 78th Street","New York","New York",10075
1207866,"205 LEXINGTON AVENUE","NEW YORK",NY,,"205 Lexington Avenue","New York","New York",10016
1207867,"205 LEXINGTON AVENUE, 6TH FLOOR","NEW YORK",NY,,"205 Lexington Avenue","New York","New York",10016
1207868,"205 LEXINGTON AVENUE, 19TH FLOOR","NEW YORK",NY,,"205 Lexington Avenue","New York","New York",10016
1207869,"205 LEXINGTON AVENUE, 17TH FLOOR","NEW YORK",NY,,"205 Lexington Avenue","New York","New York",10016
1207870,"205 LEXINGTON AVENUE, 14TH FLOOR","NEW YORK",NY,,"205 Lexington Avenue","New York","New York",10016
1207871,"205 LEXINGTON AVENUE","NEW YORK",NY,,"205 Lexington Avenue","New York","New York",10016
1207872,"205 MALCOLM X BLVD.",BROOKLYN,NY,,"205 Malcolm X Boulevard",Brooklyn,"New York",11221
1207873,"205 THIRD AVENUE","NEW YORK",NY,10003,"205 3rd Avenue","New York","New York",10003
1207874,"205 WEST 101ST STREET","NEW YORK",NY,,"205 West 101st Street","New York","New York",10025
1207875,"205 WEST 135TH STREET","NEW YORK",NY,,"205 West 135th Street","New York","New York",10030
1207876,"205 WEST 148TH STREET","NEW YORK",NY,10039,"205 West 148th Street","New York","New York",10039
1207877,"205 WEST 39TH STREET","NEW YORK",NY,,"205 West 39th Street","New York","New York",10018
1207878,"205-26 HOLLIS AVE",ST.ALBANS,NY,,"205-26 Hollis Avenue",Queens,"New York",11412
1207879,"205-35 EAST 20TH ST.","NEW YORK",NY,10003,"205 East 20th Street","New York","New York",10003
1207880,"205-9 EAST 78TH ST., A.K.A. 1367-9 THIRD AVE.","NEW YORK",NY,10021,"205 East 78th Street","New York","New York",10075
1207881,"2050 ANTHONY AVE",BRONX,NY,,"2050 Anthony Avenue",Bronx,"New York",10457
1207882,"2050 EASTCHESTER ROAD",BRONX,NY,,"2050 Eastchester Road",Bronx,"New York",10461
1207883,"2051 PALMER AVE.",LARCHMONT,NY,,"2051 Palmer Avenue",Larchmont,"New York",10538
1207884,"2051-55 GRAND CONCOURSE",BRONX,NY,,"2051 Grand Concourse",Bronx,"New York",10453
1207885,"2053 SEVENTH AVE","NEW YORK",NY,,"2053 7th Avenue","New York","New York",10027
1207886,"2054 FLATBUSH AVENUE",BROOKLYN,NY,,"2054 Flatbush Avenue",Brooklyn,"New York",11234
1207887,"2056 FIFTH AVE","NEW YORK",NY,,"2056 5th Avenue","New York","New York",10035
1207888,"2058 JEROME AVE",BRONX,NY,,"2058 Jerome Avenue",Bronx,"New York",10453
1207889,"2059 EIGHTH AVE","NEW YORK",NY,,"2059 Frederick Douglass Boulevard","New York","New York",10026
1207890,"206 EAST 118TH STREET","NEW YORK",NY,,"206 East 118th Street","New York","New York",10035
1207891,"206 EAST 167TH STREET",BRONX,NY,,"206 East 167th Street",Bronx,"New York",10456
1207892,"206 EAST 167TH STREET",BRONX,NY,10456,"206 East 167th Street",Bronx,"New York",10456
1207893,"206 EAST 18TH STREET","NEW YORK",NY,,"206 East 18th Street","New York","New York",10003
1207894,"206 EAST 95TH STREET","NEW YORK",NY,,"206 East 95th Street","New York","New York",10128
1207895,"206 FIRST AVENUE","NEW YORK",NY,,"206 1st Avenue","New York","New York",10009
1207896,"206 WEST 102ND STREET","NEW YORK",NY,,"206 West 102nd Street","New York","New York",10025
1207897,"206 WEST 148TH STREET","NEW YORK",NY,,"206 West 148th Street","New York","New York",10039
1207898,"206 WEST 40TH STREET","NEW YORK",NY,,"206 West 40th Street","New York","New York",10018
1207899,"206-02/24 HILLSIDE AVENUE",QUEENS,NY,,"206-02 Hillside Avenue",Queens,"New York",11427
1207900,"206-06 HOLLIS AVE","QUEENS VILLAGE",NY,,"206-6 Hollis Avenue",Queens,"New York",11429
1207901,"2060 CROTONA PARKWAY",BRONX,NY,,"2060 Crotona Parkway",Bronx,"New York",10460
1207902,"2060 CROTONA PARKWAY",BRONX,NY,,"2060 Crotona Parkway",Bronx,"New York",10460
1207903,"2060 EAST 19TH STREET",BROOKLYN,NY,,"2060 East 19th Street",Brooklyn,"New York",11229
1207904,"2060 FOREST AVENUE","STATEN ISLAND",NY,,"2060 Forest Avenue","Staten Island","New York",10303
1207905,"2060 FOREST AVENUE","STATEN ISLAND",NY,10303,"2060 Forest Avenue","Staten Island","New York",10303
1207906,"2061 BROADWAY (71ST ST.)","NEW YORK",NY,,"2061 Broadway","New York","New York",10023
1207907,"2065 BOSTON POST RD",BRONX,NY,,"2065 Boston Post Road",Larchmont,"New York",10538
1207908,"2065 FIRST AVENUE","NEW YORK",NY,,"2065 1st Avenue","New York","New York",10029
1207909,"2065 FIRST AVENUE","NEW YORK",NY,,"2065 1st Avenue","New York","New York",10029
1207910,"2065 MORRIS AVENUE",BRONX,NY,,"2065 Morris Avenue",Bronx,"New York",10453
1207911,"207 EAST 105TH STREET","NEW YORK",NY,,"207 East 105th Street","New York","New York",10029
1207912,"207 LINCOLN PLACE",BROOKLYN,NY,11217,"207 Lincoln Place",Brooklyn,"New York",11217
1207913,"207 WEST 148TH STREET","NEW YORK",NY,10039,"207 West 148th Street","New York","New York",10039
1207914,"207 WEST 25TH STREET","NEW YORK",NY,,"207 West 25th Street","New York","New York",10001
1207915,"207 WEST 25TH STREET","NEW YORK",NY,,"207 West 25th Street","New York","New York",10001
1207916,"207-209 EAST BROADWAY, BET.JEFFERSON &amp; CLINTON ST.","NEW YORK",NY,,"200 Clinton Street","New York","New York",10002
1207917,"2070 FIFTH AVENUE","NEW YORK",NY,,"2070 5th Avenue","New York","New York",10035
1207918,"2070/2084 WHITE PLAINS ROAD",BRONX,NY,10462,"2084 White Plains Road",Bronx,"New York",10462
1207919,"2075 FIRST AVE.","NEW YORK",NY,,"2075 1st Avenue","New York","New York",10029
1207920,"2075 FIRST AVENUE","NEW YORK",NY,,"2075 1st Avenue","New York","New York",10029
1207921,"2075 JERICHO TPKE","NEW HYDE PARK",NY,,"2075 Jericho Turnpike","New Hyde Park","New York",11040
1207922,"2075 SECOND AVE.","NEW YORK",NY,10029,"2075 2nd Avenue","New York","New York",10029
1207923,"2075 SECOND AVENUE","NEW YORK",NY,,"2075 2nd Avenue","New York","New York",10029
1207924,"2078 SECOND AVE","NEW YORK",NY,,"2078 2nd Avenue","New York","New York",10029
1207925,"2078 SECOND AVE.","NEW YORK",NY,,"2078 2nd Avenue","New York","New York",10029
1207926,"2078 SECOND AVENUE","NEW YORK",NY,,"2078 2nd Avenue","New York","New York",10029
1207927,"2079 BOSTON POST RD",LARCHMONT,NY,,"2079 Boston Post Road",Larchmont,"New York",10538
1207928,"208 EAST 116TH STREET","NEW YORK",NY,,"208 East 116th Street","New York","New York",10029
1207929,"208 EAST 170TH STREET",BRONX,NY,,"208 East 170th Street",Bronx,"New York",10456
1207930,"208 EAST 60TH STREET","NEW YORK",NY,,"208 East 60th Street","New York","New York",10022
1207931,"208 EAST BROADWAY","NEW YORK",NY,,"208 East Broadway","New York","New York",10002
1207932,"208 FIFTH AVE","NEW YORK",NY,,"208 5th Avenue","New York","New York",10010
1207933,"208 HULL STREET",BROOKLYN,NY,,"208 Hull Street",Brooklyn,"New York",11233
1207934,"208 WEST 23RD STREET","NEW YORK",NY,10011,"208 West 23rd Street","New York","New York",10011
1207935,"208-212 ST NICHOLAS AVE","NEW YORK",NY,,"208 Saint Nicholas Avenue",Brooklyn,"New York",11237
1207936,"208-56 CROSS ISLAND PKWY",BAYSIDE,NY,,"20856 Cross Island Parkway",Queens,"New York",11360
1207937,"208/210 EAST 63RD STREET","NEW YORK",NY,,"210 East 63rd Street","New York","New York",10065
1207938,"208/210 SPRING STREET","NEW YORK",NY,,"210 Spring Street","New York","New York",10012
1207939,"2081 CRUGER AVE",BRONX,NY,,"2081 Cruger Avenue",Bronx,"New York",10462
1207940,"2081 MADISON AVE","NEW YORK",NY,,"2081 Madison Avenue","New York","New York",10037
1207941,"2081 SECOND AVENUE","NEW YORK",NY,,"2081 2nd Avenue","New York","New York",10029
1207942,"2081-85 SECOND AVE.","NEW YORK",NY,,"2081 2nd Avenue","New York","New York",10029
1207943,"2083-2099 STARLING AVE",BRONX,NY,,"2083 Starling Avenue",Bronx,"New York",10462
1207944,"2083-99 STARLING AVENUE",BRONX,NY,,"2083 Starling Avenue",Bronx,"New York",10462
1207945,"2085 SECOND AVE","NEW YORK",NY,,"2085 2nd Avenue","New York","New York",10029
1207946,"2085 SECOND AVENUE","NEW YORK",NY,,"2085 2nd Avenue","New York","New York",10029
1207947,"2086 SECOND AVENUE","NEW YORK",NY,,"2086 2nd Avenue","New York","New York",10029
1207948,"2086-90 SECOND AVE.","NEW YORK",NY,,"2086 2nd Avenue","New York","New York",10029
1207949,"209 CLINTON AVENUE",BROOKLYN,NY,11238,"209 Clinton Avenue",Brooklyn,"New York",11205
1207950,"209 EAST 118TH STREET","NEW YORK",NY,10035,"209 East 118th Street","New York","New York",10035
1207951,"209 EAST 66TH STREET","NEW YORK",NY,10021,"209 East 66th Street","New York","New York",10065
1207952,"209 GARTH ROAD",SCARSDALE,NY,10583,"209 Garth Road",Scarsdale,"New York",10583
1207953,"209 WEST 21ST STREET","NEW YORK",NY,,"209 West 21st Street","New York","New York",10011
1207954,"209 WEST 38TH STREET","NEW YORK",NY,,"209 West 38th Street","New York","New York",10018
1207955,"2090 BARTOW AVENUE",BRONX,NY,,"2090 Bartow Avenue",Bronx,"New York",10475
1207956,"2090 CROTONA PKWY",BRONX,NY,,"2090 Crotona Parkway",Bronx,"New York",10460
1207957,"2093 DAVIDSON AVENUE",BRONX,NY,,"2093 Davidson Avenue",Bronx,"New York",10453
1207958,"2094 ROCKAWAY PARKWAY",BROOKLYN,NY,,"2094 Rockaway Parkway",Brooklyn,"New York",11236
1207959,"2094 WHITE PLAINS RD",BRONX,NY,10462,"2094 White Plains Road",Bronx,"New York",10462
1207960,"2096 GRAND CONCOURSE",BRONX,NY,10457,"2096 Grand Concourse",Bronx,"New York",10457
1207961,"2098 EIGHTH AVE","NEW YORK",NY,,"2098 Frederick Douglass Boulevard","New York","New York",10026
1207962,"2099 STARLING AVENUE",BRONX,NY,,"2099 Starling Avenue",Bronx,"New York",10462
1207963,"21 BLOOMINGDALE RD","WHITE PLAINS",NY,,"21 Bloomingdale Road","White Plains","New York",10605
1207964,"21 BLOOMINGDALE ROAD","WHITE PLAINS",NY,,"21 Bloomingdale Road","White Plains","New York",10605
1207965,"21 BLOOMINGDALE ROAD, BASEMENT","WHITE PLAINS",NY,,"21 Bloomingdale Road","White Plains","New York",10605
1207966,"21 CENTRAL PARK NORTH","NEW YORK",NY,10026,"21 Central Park North","New York","New York",10026
1207967,"21 COOK STREET, AKA 40 VARET STREET",BROOKLYN,NY,,"21 Cook Street",Brooklyn,"New York",11206
1207968,"21 COOLEY STREET",PLEASANTVILLE,NY,,"21 Cooley Street",Pleasantville,"New York",10570
1207969,"21 EAST 129TH STREET","NEW YORK",NY,,"21 East 129th Street","New York","New York",10035
1207970,"21 EAST 1ST STREET","NEW YORK",NY,,"21 East 1st Street","New York","New York",10003
1207971,"21 EAST 21ST ST.","NEW YORK",NY,,"21 East 21st Street","New York","New York",10010
1207972,"21 EAST 26TH STREET","NEW YORK",NY,,"21 East 26th Street","New York","New York",10010
1207973,"21 EAST 26TH STREET","NEW YORK",NY,,"21 East 26th Street","New York","New York",10010
1207974,"21 EAST 66TH STREET","NEW YORK",NY,,"21 East 66th Street","New York","New York",10065
1207975,"21 EAST 92ND STREET","NEW YORK",NY,,"21 East 92nd Street","New York","New York",10128
1207976,"21 EAST 92ND STREET","NEW YORK",NY,,"21 East 92nd Street","New York","New York",10128
1207977,"21 ELM AVENUE","MT. VERNON",NY,,"21 Elm Avenue","Mount Vernon","New York",10550
1207978,"21 FAIRVIEW AVE",TUCKAHOE,NY,,"21 Fairview Avenue",Tuckahoe,"New York",10707
1207979,"21 FAIRVIEW AVE",TUCKAHOE,NY,,"21 Fairview Avenue",Tuckahoe,"New York",10707
1207980,"21 FAIRVIEW AVENUE",TUCKAHOE,NY,,"21 Fairview Avenue",Tuckahoe,"New York",10707
1207981,"21 FORT WASHINGTON AVE","NEW YORK",NY,,"21 Fort Washington Avenue","New York","New York",10032
1207982,"21 GRACE CHURCH STREET",PORTCHESTER,NY,,"21 Grace Church Street","Port Chester","New York",10573
1207983,"21 MERCER STREET","NEW YORK",NY,,"21 Mercer Street","New York","New York",10013
1207984,"21 NORTH CHATSWORTH AVE",LARCHMONT,NY,,"21 North Chatsworth Avenue",Larchmont,"New York",10538
1207985,"21 SOUTH OXFORD STEET",BROOKLYN,NY,,"21 South Oxford Street",Brooklyn,"New York",11217
1207986,"21 SPRING STREET","NEW YORK",NY,10012,"21 Spring Street","New York","New York",10012
1207987,"21 ST JAMES PLACE",BROOKLYN,NY,,"21 Saint James Place",Brooklyn,"New York",11205
1207988,"21 WEST 110TH STREET","NEW YORK",NY,,"21 West 110th Street","New York","New York",10026
1207989,"21 WEST 37TH STREET","NEW YORK",NY,,"21 West 37th Street","New York","New York",10018
1207990,"21 WEST 45TH STREET","NEW YORK",NY,,"21 West 45th Street","New York","New York",10036
1207991,"21 WEST 85TH STREET","NEW YORK",NY,10024,"21 West 85th Street","New York","New York",10024
1207992,"21 WEST STREET","NEW YORK",NY,10006,"21 West Street","New York","New York",10004
1207993,"21-02 HUNTERS POINT AVENUE",LIC,NY,,"21 Hunters Point Avenue",Queens,"New York",11101
1207994,"21-10 49TH AVE","LONG IS CITY",NY,11101,"21-10 49th Avenue",Queens,"New York",11101
1207995,"21-15 31ST STREET",ASTORIA,NY,11105,"21-15 31st Street",Queens,"New York",11105
1207996,"21-24 NEWTOWN AVE",QUEENS,NY,,"21-24 Newtown Avenue",Queens,"New York",11102
1207997,"21-36 UTOPIA PKWY",WHITESTONE,NY,,"21-36 Utopia Parkway",Queens,"New York",11357
1207998,"21/25 EAST END AVE","NEW YORK",NY,,"25 East End Avenue","New York","New York",10028
1207999,"210 BRIGHTON 15TH STREET",BROOKLYN,NY,,"210 Brighton 15th Street",Brooklyn,"New York",11235
1208000,"210 CARROLL STREET",BRONX,NY,,"210 Carroll Street",Brooklyn,"New York",11231
1208001,"210 CLINTON AVENUE",BROOKLYN,NY,11238,"210 Clinton Avenue",Brooklyn,"New York",11205
1208002,"210 EAST 166TH STREET",BRONX,NY,,"210 East 166th Street",Bronx,"New York",10456
1208003,"210 EAST 170TH STREET",BRONX,NY,10457,"210 East 170th Street",Bronx,"New York",10456
1208004,"210 EAST 23RD STREET","NEW YORK",NY,,"210 East 23rd Street","New York","New York",10010
1208005,"210 EAST 60TH STREET","NEW YORK",NY,,"210 East 60th Street","New York","New York",10022
1208006,"210 EAST 63RD STREET","NEW YORK",NY,,"210 East 63rd Street","New York","New York",10065
1208007,"210 EAST BROADWAY","NEW YORK",NY,,"210 East Broadway","New York","New York",10002
1208008,"210 SHERMAN AVE","NEW YORK",NY,,"210 Sherman Avenue","New York","New York",10034
1208009,"210 SOUTH BROADWAY",YONKERS,NY,,"210 South Broadway",Yonkers,"New York",10705
1208010,"210 TRINITY PASS ROAD","POUND RIDGE",NY,,"210 Trinity Pass Road","Pound Ridge","New York",10576
1208011,"210-230 WEST NYACK ROAD","WEST NYACK",NY,,"210 West Nyack Road","West Nyack","New York",10994
1208012,"210-50 41ST AVENUE",BAYSIDE,NY,11361,"210-50 41st Avenue",Queens,"New York",11361
1208013,"2100 BARTOW AVE",BRONX,NY,,"2100 Bartow Avenue",Bronx,"New York",10475
1208014,"2100 WALTON AVE",BRONX,NY,10459,"2100 Walton Avenue",Bronx,"New York",10453
1208015,"2100 WHITE PLAINS RD",BRONX,NY,,"2100 White Plains Road",Bronx,"New York",10462
1208016,"2100 WHITE PLAINS RD",BRONX,NY,,"2100 White Plains Road",Bronx,"New York",10462
1208017,"2100-2120 WALLACE AVENUE",BRONX,NY,,"2100 Wallace Avenue",Bronx,"New York",10462
1208018,"2100-2120 WALLACE AVENUE",BRONX,NY,10452,"2100 Wallace Avenue",Bronx,"New York",10462
1208019,"2101 CEDAR STREET",BRONX,NY,,"2101 Cedar Avenue",Bronx,"New York",10468
1208020,"2101 SAW MILL RIVER RD","WHITE PLAINS",NY,10607,"2101 Saw Mill River Road","White Plains","New York",10607
1208021,"2101 WESTBURY COURT",BROOKLYN,NY,,"2101 Westbury Court",Brooklyn,"New York",11225
1208022,"2102 WEBSTER AVE",BRONX,NY,10456,"2102 Webster Avenue",Bronx,"New York",10457
1208023,"2105 FOSTER AVE",BROOKLYN,NY,,"2105 Foster Avenue",Brooklyn,"New York",11210
1208024,"2108 HUGHES AVE",BRONX,NY,,"2108 Hughes Avenue",Bronx,"New York",10457
1208025,"211 BRIGHTON 15TH STREET",BROOKLYN,NY,,"211 Brighton 15th Street",Brooklyn,"New York",11235
1208026,"211 EAST 121ST ST.","NEW YORK",NY,,"211 East 121st Street","New York","New York",10035
1208027,"211 EAST 13TH STREET","NEW YORK",NY,,"211 East 13th Street","New York","New York",10003
1208028,"211 MADISON AVE","NEW YORK",NY,,"211 Madison Avenue","New York","New York",10016
1208029,"211 NORTH 5TH STREET",BROOKLYN,NY,,"211 North 5th Street",Brooklyn,"New York",11211
1208030,"211 UNION AVENUE",BROOKLYN,NY,,"211 Union Avenue",Brooklyn,"New York",11211
1208031,"211 WEST 105TH STREET","NEW YORK",NY,10025,"211 West 105th Street","New York","New York",10025
1208032,"211 WEST 105TH STREET","NEW YORK",NY,10025,"211 West 105th Street","New York","New York",10025
1208033,"211 WEST 115TH STREET","NEW YORK",NY,10026,"211 West 115th Street","New York","New York",10026
1208034,"211 WEST 148TH STREET","NEW YORK",NY,10039,"211 West 148th Street","New York","New York",10039
1208035,"211 WEST 16TH STREET","NEW YORK",NY,,"211 West 16th Street","New York","New York",10011
1208036,"211 WEST 53RD STREET","NEW YORK",NY,,"211 West 53rd Street","New York","New York",10019
1208037,"211 WEST 61ST STREET","NEW YORK",NY,,"211 West 61st Street","New York","New York",10023
1208038,"211-219 LOTT AVE",BROOKLYN,NY,,"211 Lott Avenue",Brooklyn,"New York",11212
1208039,"211-33 45TH DRIVE",BAYSIDE,NY,11361,"211-33 45th Drive",Queens,"New York",11361
1208040,"211-65 23RD AVE",BAYSIDE,NY,11360,"211-65 23rd Avenue",Queens,"New York",11360
1208041,"2110 BARNES AVENUE",BRONX,NY,10462,"2110 Barnes Avenue",Bronx,"New York",10462
1208042,"2111-27 WHITE PLAINS ROAD",BRONX,NY,10462,"2111 White Plains Road",Bronx,"New York",10462
1208043,"2114 AQUEDUCT AVE",BRONX,NY,,"2114 Aqueduct Avenue",Bronx,"New York",10453
1208044,"2114 WILLIAMSBRIDGE ROAD",BRONX,NY,10464,"2114 Williamsbridge Road",Bronx,"New York",10461
1208045,"2114-2116 FIFTH AVE","NEW YORK",NY,,"2114 5th Avenue","New York","New York",10027
1208046,"2115 WASHINGTON AVENUE",BRONX,NY,10457,"2115 Washington Avenue",Bronx,"New York",10457
1208047,"2116 BARTOW AVENUE",BRONX,NY,,"2116 Bartow Avenue",Bronx,"New York",10475
1208048,"2116 CROTONA PKWY",BRONX,NY,10457,"2116 Crotona Avenue",Bronx,"New York",10457
1208049,"2116 VYSE AVE",BRONX,NY,,"2116 Vyse Avenue",Bronx,"New York",10460
1208050,"2117 8TH AVENUE","NEW YORK",NY,,"2117 Frederick Douglass Boulevard","New York","New York",10026
1208051,"2118  WILLIAMSBRIDGE ROAD",BRONX,NY,,"2118 Williamsbridge Road",Bronx,"New York",10461
1208052,"2119 BROAD HOLLOW RD",FARMINGDALE,NY,,"2119 Broadhollow Road",Farmingdale,"New York",11735
1208053,"212 CROWN STREET",BROOKLYN,NY,,"212 Crown Street",Brooklyn,"New York",11225
1208054,"212 EAST 119TH STREET","NEW YORK",NY,,"212 East 119th Street","New York","New York",10035
1208055,"212 EAST BROADWAY","NEW YORK",NY,,"212 East Broadway","New York","New York",10002
1208056,"212 FIFTH AVENUE","NEW YORK",NY,,"212 5th Avenue","New York","New York",10010
1208057,"212 MERRICK ROAD","ROCKVILLE CENTR",NY,,"212 Merrick Road","Rockville Centre","New York",11570
1208058,"212 MERRICK ROAD","ROCKVILLE CENTR",NY,,"212 Merrick Road","Rockville Centre","New York",11570
1208059,"212 WEST 111TH STREET","NEW YORK",NY,,"212 West 111th Street","New York","New York",10026
1208060,"212 WEST 29TH STREET","NEW YORK",NY,,"212 West 29th Street","New York","New York",10001
1208061,"212-19 99TH AVENUE","QUEENS VILLAGE",NY,11429,"212-19 99th Avenue",Queens,"New York",11429
1208062,"212-20 EAST 167TH STREET",BRONX,NY,,"212 East 167th Street",Bronx,"New York",10456
1208063,"212-214 WEST 108TH STREET","NEW YORK",NY,,"212 West 108th Street","New York","New York",10025
1208064,"212-37 99TH AVENUE","QUEENS VILLAGE",NY,11429,"212-37 99th Avenue",Queens,"New York",11429
1208065,"212-67 26TH AVE",BAYSIDE,NY,,"212-67 26th Avenue",Queens,"New York",11360
1208066,"2120 CRUGER AVENUE",BRONX,NY,,"2120 Cruger Avenue",Bronx,"New York",10462
1208067,"2120 HUGHES AVE.",BRONX,NY,10801,"2120 Hughes Avenue",Bronx,"New York",10457
