id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1210840,"428 EAST 141ST STREET",BRONX,NY,
1210841,"428 WAVERLY AVENUE",MAMARONECK,NY,
1210842,"428 WEST 20TH STREET","NEW YORK",NY,10011
1210843,"428/440/456 EAST 137TH ST.",BRONX,NY,
1210844,"4280-90 BROADWAY","NEW YORK",NY,
1210845,"4280-98 BROADWAY","NEW YORK",NY,10033
1210846,"429 BRUCKNER BLVD",BRONX,NY,
1210847,"429 MACON STREET",BROOKLYN,NY,
1210848,"429 WEST 46TH STREET","NEW YORK",NY,
1210849,"429-37 WEST 21ST ST.","NEW YORK",NY,10011
1210850,"429-437 EAST 148TH STREET",BRONX,NY,10455
1210851,"4290 BROADWAY","NEW YORK",NY,
1210852,"4295 BROADWAY","NEW YORK",NY,
1210853,"4299 BROADWAY","NEW YORK",NY,
1210854,"43 FIFTH AVE","NEW YORK",NY,
1210855,"43 LAKE AVE.",YONKERS,NY,10703
1210856,"43 LAWRENCE DRIVE","WHITE PLAINS",NY,
1210857,"43 PALISADE AVE.",YONKERS,NY,10701
1210858,"43 POTTER AVE.","NEW ROCHELLE",NY,10801
1210859,"43 SHELDON STREET",ARDSLEY,NY,
1210860,"43 WEST 46TH STREET","NEW YORK",NY,
1210861,"43 WEST 86TH STREET","NEW YORK",NY,
1210862,"43-02 43RD AVE",QUEENS,NY,
1210863,"43-08 40TH STREET",QUEENS,NY,
1210864,"43-08 40TH STREET",QUEENS,NY,
1210865,"43-08/10 30TH AVE",ASTORIA,NY,
1210866,"43-09 47TH AVENUE",QUEENS,NY,
1210867,"43-09 47TH AVENUE",QUEENS,NY,
1210868,"43-14 60TH STREET",WOODSIDE,NY,
1210869,"43-20 42ND STREET",SUNNYSIDE,NY,
1210870,"43-23 40TH STREET",QUEENS,NY,
1210871,"43-23 40TH STREET",QUEENS,NY,
1210872,"43-31 45TH STREET",QUEENS,NY,
1210873,"430 EAST 141ST STREET",BRONX,NY,
1210874,"430 EAST 149TH STREET",BRONX,NY,
1210875,"430 EAST 6TH STREET","NEW YORK",NY,
1210876,"430 LENOX AVE","NEW YORK",NY,
1210877,"430 WEST 163RD STREET #10","NEW YORK",NY,
1210878,"430-440 EAST 138TH STREET",BRONX,NY,
1210879,"431 JEFFERSON AVENUE",BROOKLYN,NY,
1210880,"431 KNICKERBOCKER AVE",BROOKLYN,NY,
1210881,"431 NORTH RIDGE STREET","RYE BROOK",NY,10573
1210882,"431 SEVENTH AVE.","NEW YORK",NY,
1210883,"431 WEST 218TH STREET","NEW YORK",NY,
1210884,"431 WEST 37TH STREET","NEW YORK",NY,
1210885,"4316 VAN CORTLANDT PARK AVE",BRONX,NY,
1210886,"432 AUSTIN PLACE, APT 2C",BRONX,NY,10455
1210887,"432-36 WAVERLY AVE.",MAMARONECK,NY,
1210888,"433 EAST 135TH STREET",BRONX,NY,
1210889,"433 WEST 126TH STREET","NEW YORK",NY,
1210890,"433 WEST BROADWAY","NEW YORK",NY,
1210891,"433 WEST BROADWAY","NEW YORK",NY,
1210892,"4331 RICHARDSON AVE",BRONX,NY,
1210893,"4332 WHITE PLAINS ROAD",BRONX,NY,
1210894,"434 EAST 141ST STREET",BRONX,NY,
1210895,"434 ST NICHOLAS AVE","NEW YORK",NY,
1210896,"434 WEST 23RD STREET","NEW YORK",NY,
1210897,"434 WEST BROADWAY","NEW YORK",NY,
1210898,"4340 BOSTON RD",BRONX,NY,
1210899,"4341 BULLARD AVENUE",BRONX,NY,10466
1210900,"435 EAST 77TH STREET","NEW YORK",NY,10021
1210901,"435 SOUTH BROADWAY",YONKERS,NY,
1210902,"435 WALES AVENUE",BRONX,NY,10455
1210903,"435 WEST 19TH STREET","NEW YORK",NY,
1210904,"435 WEST 238TH ST.",BRONX,NY,10471
1210905,"435 WEST 238TH ST.",RIVERDALE,NY,10471
1210906,"435 WEST 54TH STREET","NEW YORK",NY,
1210907,"435-37 EAST 74TH STREET","NEW YORK",NY,
1210908,"4350 BULLARD AVE.",BRONX,NY,10466-1308
1210909,"4350 FURMAN AVE",BRONX,NY,
1210910,"436 EAST 11TH ST.","NEW YORK",NY,
1210911,"436 NEW YORK AVE",BROOKLYN,NY,
1210912,"436 WEST 23RD STREET","NEW YORK",NY,
1210913,"436-440 VAN CORTLANDT PARK",YONKERS,NY,
1210914,"437 MANHATTAN AVE","NEW YORK",NY,10026
1210915,"437-439 LENOX AVE","NEW YORK",NY,
1210916,"4377 BRONX BOULEVARD",BRONX,NY,
1210917,"438 CLERMONT AVE",BROOKLYN,NY,
1210918,"438 CLERMONT AVE",BROOKLYN,NY,
1210919,"438 WEST 51ST STREET","NEW YORK",NY,10019
1210920,"438-452 EUCLID AVE",BROOKLYN,NY,
1210921,"4385 VIREO AVENUE",BRONX,NY,
1210922,"4389 WHITE PLAINS ROAD",BRONX,NY,
1210923,"439 EAST 76TH STREET","NEW YORK",NY,
1210924,"439 W. 48TH ST., APT. 2W","NEW YORK",NY,10036
1210925,"439 WEST 53RD STREET","NEW YORK",NY,10036
1210926,"44 PARKWAY NORTH",YONKERS,NY,
1210927,"44 EAST 21ST STREET","NEW YORK",NY,
1210928,"44 EAST 68TH STREET","NEW YORK",NY,
1210929,"44 ELIZABETH STREET","NEW YORK",NY,
1210930,"44 FLEETWOOD AVE","MT. VERNON",NY,
1210931,"44 LISPENARD STREET","NEW YORK",NY,
1210932,"44 MAIN STREET","HASTINGS ON HUD",NY,
1210933,"44 SOUTH 4TH AVE","MT. VERNON",NY,
1210934,"44 STATE STREET",BROOKLYN,NY,
1210935,"44 WEST 28TH STREET","NEW YORK",NY,
1210936,"44-20 64TH ST.",WOODSIDE,NY,11377
1210937,"44-43 KISSENA BLVD.",FLUSHING,NY,
1210938,"44-50 WARBURTON AVE",YONKERS,NY,
1210939,"44-61 11TH STREET, 2ND FLOOR",L.I.C.,NY,
1210940,"440 EAST 141ST STREET",BRONX,NY,
1210941,"440 EAST 79TH STREET","NEW YORK",NY,
1210942,"440 EAST 98TH STREET",BROOKLYN,NY,
1210943,"440 EAST SANFORD BLVD.","MT. VERNON",NY,10550-4729
1210944,"440 NEPPERHAN AVENUE",YONKERS,NY,10701
1210945,"440 WARBURTON AVE",YONKERS,NY,
1210946,"440 WATKINS AVE.",BROOKLYN,NY,11212
1210947,"440 WEST 47TH STREET","NEW YORK",NY,
1210948,"440-442 JACKSON AVENUE",BRONX,NY,10455
1210949,"440-444 BRONX TERMINAL MARKET",BRONX,NY,
1210950,"4401 13TH AVENUE",BROOKLYN,NY,
1210951,"4401 BRONX BLVD",BRONX,NY,
1210952,"4401 BRONX BOULEVARD","NEW YORK",NY,
1210953,"441 EAST 148TH STREET",BRONX,NY,10458
1210954,"441 EAST 155TH ST.",BRONX,NY,10454
1210955,"441 EAST 155TH STREET",BRONX,NY,
1210956,"441 HERZL STREET",BROOKLYN,NY,11221
1210957,"441 SAW MILL RIVER RD",YONKERS,NY,
1210958,"441 WEST 151ST STREET","NEW YORK",NY,
1210959,"441 WEST 56TH STREET","NEW YORK",NY,
1210960,"4410 CAYUGA AVENUE",BRONX,NY,
1210961,"4414 CAYUGA AVENUE",BRONX,NY,10463
1210962,"4418-20 BRONX BLVD.",BRONX,NY,10470
1210963,"4419 7TH AVE",BROOKLYN,NY,
1210964,"4419 THIRD AVE",BRONX,NY,
1210965,"4419 THIRD AVE",BRONX,NY,
1210966,"442 CLERMONT AVE",BROOKLYN,NY,
1210967,"442 EAST 141ST STREET",BRONX,NY,
1210968,"442 WALES AVE",BRONX,NY,10459
1210969,"442 WEST 57TH STREET","NEW YORK",NY,
1210970,"4422 BRONX BLVD.",BRONX,NY,
1210971,"443 WEST 151ST STREET","NEW YORK",NY,
1210972,"443 WEST 56TH STRETT","NEW YORK",NY,
1210973,"443-47 THIRD AVE., A.K.A. 206 EAST 31ST ST.","NEW YORK",NY,10016
1210974,"443-5 ST. ANNS AVENUE",BRONX,NY,
1210975,"4431 CARPENTER AVENUE",BRONX,NY,10470
1210976,"4435 CARPENTER AVE",BRONX,NY,
1210977,"444 CLINTON AVE",BROOKLYN,NY,
1210978,"444 EAST 141ST STREET",BRONX,NY,
1210979,"444 EAST 82ND STREET","NEW YORK",NY,
1210980,"4445 POST ROAD",BRONX,NY,
1210981,"445 BOSTON ROAD",PORTCHESTER,NY,
1210982,"445 EAST 80TH STREET","NEW YORK",NY,
1210983,"445 FIFTH AVE","NEW YORK",NY,
1210984,"445 HOPKINSON AVE",BROOKLYN,NY,
1210985,"445 TOMPKINS AVENUE",BROOKLYN,NY,11216
1210986,"445 WEST 240TH ST.",BRONX,NY,
1210987,"445 WEST 56TH STRETT","NEW YORK",NY,
1210988,"4455 EAST HILL",BRONX,NY,
1210989,"4455 MANHATTAN COLLEGE PKWY",BRONX,NY,
1210990,"4459 BRONX BLVD",BRONX,NY,
1210991,"446 EAST 117TH STREET","NEW YORK",NY,10035
1210992,"446 WEST 19TH STREET","NEW YORK",NY,
1210993,"4469 BROADWAY","NEW YORK",NY,
1210994,"447 HUDSON STREET","NEW YORK",NY,
1210995,"447 TOMPKINS AVENUE",BROOKLYN,NY,11216
1210996,"447 WEST 56TH STRETT","NEW YORK",NY,
1210997,"447-449 ROW D",BRONX,NY,
1210998,"447-449 WEST 22ND STREET","NEW YORK",NY,
1210999,"448 EAST 141ST STREET",BRONX,NY,
1211000,"448 MAMARONECK AVENUE",MAMRONECK,NY,
1211001,"448 WEST 19TH STREET","NEW YORK",NY,
1211002,"449 TARRYTOWN ROAD","WHITE PLAINS",NY,
1211003,"449 WEST 125TH STREET","NEW YORK",NY,
1211004,"4499 HENRY HUDSON PKWY",BRONX,NY,10463
1211005,"45 BAY 19TH STREET",BROOKLYN,NY,11214
1211006,"45 CLINTON AVENUE",BROOKLYN,NY,11205
1211007,"45 CLINTON AVENUE",BROOKLYN,NY,11201
1211008,"45 EAST 131ST STREET","NEW YORK",NY,
1211009,"45 EAST 135TH STREET","NEW YORK",NY,
1211010,"45 EAST 18TH STREET","NEW YORK",NY,
1211011,"45 EAST 30TH STREET","NEW YORK",NY,
1211012,"45 FAIRVIEW AVE","NEW YORK",NY,
1211013,"45 GOBLE PLACE",BRONX,NY,10452
1211014,"45 GREAT JONES STREET","NEW YORK",NY,10012
1211015,"45 HAMILTON TERRACE #3","NEW YORK",NY,10031
1211016,"45 JACKSON STREET",HEMPSTEAD,NY,11550
1211017,"45 MURRAY STREET","NEW YORK",NY,
1211018,"45 OCEANA DRIVE EAST","BRIGHTON BEACH",NY,
1211019,"45 OVERLOOK TERRACE","NEW YORK",NY,10033
1211020,"45 PARK TERRACE WEST","NEW YORK",NY,
1211021,"45 PONDFIELD ROAD WEST",BRONXVILLE,NY,10708
1211022,"45 SPENCER DRIVE WEST","NEW ROCHELLE",NY,
1211023,"45 WALL STREET","NEW YORK",NY,
1211024,"45 WEST 10TH STREET","NEW YORK",NY,
1211025,"45 WEST 11TH STREET","NEW YORK",NY,
1211026,"45 WEST 25TH STREET","NEW YORK",NY,
1211027,"45 WEST 35TH STREET","NEW YORK",NY,10001
1211028,"45 WEST 67TH STREET","NEW YORK",NY,10023
1211029,"45 WEST 67TH STREET","NEW YORK",NY,
1211030,"45 WEST 75TH STREET","NEW YORK",NY,10023
1211031,"45-06 215TH STREET",BAYSIDE,NY,
1211032,"45-19 39TH PLACE",QUEENS,NY,
1211033,"45-19/25 39TH PLACE",SUNNYSIDE,NY,
1211034,"45-25 KISSENA BLVD",FLUSHING,NY,
1211035,"45-26 44TH STREET",SUNNYSIDE,NY,
1211036,"45-34 42ND STREET",QUEENS,NY,10009
1211037,"45-51 AVENUE D","NEW YORK",NY,10009
1211038,"45-51 POST ST.",YONKERS,NY,10701
1211039,"45-51 POST STREET",YONKERS,NY,
1211040,"45-57 211TH STREET",BAYSIDE,NY,
1211041,"45-85 SOUTH CENTRAL AVENUE","SPRING VALLEY",NY,10977
1211042,"450 CROSS BRONX EXPRESSWAY",BRONX,NY,
1211043,"450 EAST 141ST STREET",BRONX,NY,
1211044,"450 KENT AVENUE",BROOKLYN,NY,
1211045,"450 LEXINGTON, 4TH FLOOR","NEW YORK",NY,
1211046,"450 SOUNDVIEW AVENUE",BRONX,NY,10473
1211047,"450 ST. ANNS AVENUE",BRONX,NY,10455
1211048,"450 WEST 15TH STREET, 5TH FLOOR","NEW YORK",NY,
1211049,"450 WEST 20TH STREET","NEW YORK",NY,
1211050,"450 WEST 55TH STREET","NEW YORK",NY,
1211051,"450 WEST BROADWAY","NEW YORK",NY,
1211052,"450-454 MAIN STREET","NEW ROCHELLE",NY,
1211053,"450-52 EAST 148TH STREET",BRONX,NY,10455
1211054,"450-60 SIXTH AVENUE","NEW YORK",NY,
1211055,"450/540/590 CENTRAL PARK AVE",HARTSDALE,NY,
1211056,"4500 FURMAN AVENUE",BRONX,NY,
1211057,"4500 PARK AVENUE",BRONX,NY,10457
1211058,"451 EAST 116TH STREET","NEW YORK",NY,
1211059,"451 ESPLANADE AVENUE","PELHAM MANOR",NY,
1211060,"451 WEST 151ST ST.","NEW YORK",NY,
1211061,"451-55 EAST 116TH STREET","NEW YORK",NY,
1211062,"4510 WHITE PLAINS ROAD",BRONX,NY,10470
1211063,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211064,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211065,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211066,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211067,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211068,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211069,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211070,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211071,"4513 MANHATTAN COLLEGE PKWY",RIVERDALE,NY,10471
1211072,"4513 MANHATTAN COLLEGE PKWY.",RIVERDALE,NY,
1211073,"452 87TH STREET",BROOKLYN,NY,
1211074,"452 EAST 141 STREET",BRONX,NY,
1211075,"452 EAST 84TH STREET","NEW YORK",NY,
1211076,"4525/55 HENRY HUDSON PARKWAY",BRONX,NY,10471
1211077,"4525-55 HENRY HUDSON PKWY",BRONX,NY,10471
1211078,"453 EAST 175TH STREET",BRONX,NY,
1211079,"453 JEFFERSON AVE",BROOKLYN,NY,
1211080,"453 WEST 17TH STREET","NEW YORK",NY,10011
1211081,"453-57 EAST TREMONT AVE",BRONX,NY,
1211082,"454 EAST 148TH STREET",BRONX,NY,10455
1211083,"454 FORT WASHINGTON","NEW YORK",NY,
1211084,"454 WEST 25TH STREET","NEW YORK",NY,
1211085,"454 WEST 35TH STREET","NEW YORK",NY,
1211086,"4545 CENTER BLVD","LONG ISLAND CTY",NY,11109
1211087,"4545 CENTER BLVD.","NEW YORK",NY,
1211088,"455 HUDSON STREET","NEW YORK",NY,
1211089,"455 JACKSON AVENUE",BRONX,NY,10455
1211090,"455 MEDINA STREET","STATEN ISLAND",NY,
1211091,"455 SCHENECTEDY AVE",BROOKLYN,NY,
1211092,"456 BROADWAY","NEW YORK",NY,
1211093,"456 EAST 166TH ST.",BRONX,NY,
1211094,"456 WEST 23RD STREET","NEW YORK",NY,
1211095,"456 WEST 52ND STREET","NEW YORK",NY,
1211096,"457 WEST 166TH STREET","NEW YORK",NY,
1211097,"458 BROADWAY","NEW YORK",NY,
1211098,"458 BROADWAY","NEW YORK",NY,
1211099,"458 WEST 17TH STREET","NEW YORK",NY,
1211100,"458 WEST 20TH STREET","NEW YORK",NY,10011
1211101,"459 EAST 149TH STREET","NEW YORK",NY,
1211102,"459 EAST 149TH STREET",BRONX,NY,
1211103,"459 EAST 149TH STREET",BRONX,NY,
1211104,"459 EAST 149TH STREET",BRONX,NY,
1211105,"459 EAST 149TH STREET",BRONX,NY,
1211106,"459 EAST 167TH STREET",BRONX,NY,
1211107,"459 EAST 176TH STREET",BRONX,NY,
1211108,"459 STUYVESANT AVE.",RYE,NY,
1211109,"459 WEST 46TH STREET","NEW YORK",NY,10036
1211110,"46 EAST 70TH STREET","NEW YORK",NY,
1211111,"46 EAST 92ND STREET","NEW YORK",NY,
1211112,"46 HAMILTON PLACE","NEW YORK",NY,
1211113,"46 MONROE AVE",LARCHMONT,NY,
1211114,"46 NORTH MADISON AVE","SPRING VALLEY",NY,
1211115,"46 WEST 11TH STREET","NEW YORK",NY,
1211116,"46-48 WEST 17TH ST.","NEW YORK",NY,
1211117,"460 BROOME STREET","NEW YORK",NY,
1211118,"460 GRAND STREET","NEW YORK",NY,
1211119,"460 NEPPERHAN AVE",YONKERS,NY,
1211120,"460 NORTH STATE ROUTE 17",PARAMUS,NJ,
1211121,"460 OGDEN AVE.",MAMARONECK,NY,
1211122,"460 PARK AVENUE SOUTH, 5TH FLOOR","NEW YORK",NY,
1211123,"460 ROCKAWAY AVE",BROOKLYN,NY,
1211124,"460 SIXTH AVE","NEW YORK",NY,
1211125,"460 TUCKAHOE RD",YONKERS,NY,
1211126,"460 WEST 126TH STREET","NEW YORK",NY,
1211127,"460 WEST 142ND STREET","NEW YORK",NY,
1211128,"460 WEST BROADWAY","NEW YORK",NY,
1211129,"461 WEST 126TH STREET","NEW YORK",NY,10027
1211130,"462 HANCOCK AVE",BROOKLYN,NY,
1211131,"462 WEST 141ST STREET","NEW YORK",NY,10031
1211132,"462 WEST 58TH STREET","NEW YORK",NY,
1211133,"4626 WHITE PLAINS ROAD, B/N 240TH &amp; 241ST STREET",BRONX,NY,10470
1211134,"463 EAST 178TH STREET",BRONX,NY,
1211135,"463 EAST 178TH STREET",BRONX,NY,
1211136,"463 PELHAM ROAD, APT# 1-D","NEW ROCHELLE",NY,
1211137,"463 WEST 35TH STREET","NEW YORK",NY,
1211138,"4630 CENTER BOULEVARD, APT 601","LONG ISLAND CTY",NY,11109
1211139,"464 CLASSON AVE",BROOKLYN,NY,
1211140,"464 FOREST AVE.",RYE,NY,1580
1211141,"464 NOSTRAND AVENUE",BROOKLYN,NY,
1211142,"465 CLINTON AVE",BROOKLYN,NY,
1211143,"465 CLINTON AVENUE",BROOKLYN,NY,
1211144,"465 MAIN STREET","NEW YORK",NY,10044
1211145,"465 OCEAN AVE",BROOKLYN,NY,
1211146,"465 SAW MILL RIVER RD",YONKERS,NY,
1211147,"4653 WHITE PLAINS ROAD",BRONX,NY,10470
1211148,"466 MAIN ST.","NEW ROCHELLE",NY,
1211149,"466 SAW MILL RIVER RD",ARDSLEY,NY,
1211150,"466 SAW MILL RIVER ROAD",ARDSLEY,NY,10502
1211151,"4668 BOSTON POST RD",PELHAM,NY,
1211152,"467 BRUCKNER BOULEVARD",BRONX,NY,10455
1211153,"467 WEST 22ND STREET","NEW YORK",NY,
1211154,"468 SOUTH GANNON AVE","STATEN ISLAND",NY,
1211155,"468 WEST 23RD STREET","NEW YORK",NY,
1211156,"469 BROOK AVENUE",BRONX,NY,10455
1211157,"469 COLUMBUS AVENUE","NEW YORK",NY,
1211158,"469 WEST 164TH STREET","NEW YORK",NY,
1211159,"469-473 EAST 146TH STREET, A.K.A. 467 BROOK AVENUE",BRONX,NY,10454
1211160,"47 ALTA AVE",YONKERS,NY,
1211161,"47 CEDAR STREET","NEW ROCHELLE",NY,10801
1211162,"47 EAST 91ST STREET","NEW YORK",NY,
1211163,"47 IRVING PLACE","NEW YORK",NY,10003
1211164,"47 OAK STREET","MT. VERNON",NY,10550
1211165,"47 RIVERDALE AVE",YONKERS,NY,
1211166,"47 SOUTH 5TH STREET",BROOKLYN,NY,
1211167,"47 ST. FELIX ST.",BROOKLYN,NY,
1211168,"47 WEST 71ST STREET","NEW YORK",NY,
1211169,"47 WEST 75TH STREET","NEW YORK",NY,10023
1211170,"47 WORTH STREET","NEW YORK",NY,10013
1211171,"47-00 76TH STREET",ELMHURST,NY,
1211172,"47-05 METROPOLITAN AVE",RIDGEWOOD,NY,
1211173,"47-06 46TH STREET",QUEENS,NY,
1211174,"47-12 GRAND AVENUE, AKA 47-47 METROPOLITAN AVE",MASPETH,NY,
1211175,"47-12 GRAND AVENUE, AKA 47-47 METROPOLITAN AVE",BRONX,NY,
1211176,"47-22 PEARSON PLACE",L.I.C.,NY,
1211177,"47-30 29TH STREET",L.I.C.,NY,
1211178,"470 MAMARONECK AVENUE","WHITE PLAINS",NY,
1211179,"470 NEPPERHAN AVE",YONKERS,NY,
1211180,"470 PARK AVE","NEW YORK",NY,
1211181,"470 PELHAM RD","NEW ROCHELLE",NY,
1211182,"470 WEST 141ST STREET","NEW YORK",NY,10031
1211183,"470-472-474 PELHAM RD","NEW ROCHELLE",NY,10471
1211184,"470-474 PELHAM RD","NEW ROCHELLE",NY,
1211185,"471 MCLEAN AVE",YONKERS,NY,
1211186,"471 WEST BROADWAY","NEW YORK",NY,
1211187,"471-485 FULTON STREET",BROOKLYN,NY,
1211188,"473 WEST 144TH STREET","NEW YORK",NY,
1211189,"474 RALPH AVE",BROOKLYN,NY,
1211190,"474 WEST 238TH STREET",BRONX,NY,10463
1211191,"4742 WHITE PLAINS ROAD",BRONX,NY,10470
1211192,"475 10TH AVENUE","NEW YORK",NY,
1211193,"475 5TH STREET",BROOKLYN,NY,
1211194,"475 GRAND CONCOURSE",BRONX,NY,10451
1211195,"475 GREENWICH STREET","NEW YORK",NY,
1211196,"475 GREENWICH STREET","NEW YORK",NY,
1211197,"475 MAIN STREET","ROOSEVELT ISLAN",NY,
1211198,"475 MONROE STREET",BROOKLYN,NY,
1211199,"475 PARK AVENUE","NEW YORK",NY,10022
1211200,"475 ROUTE 17M",MONROE,NY,
1211201,"475 WASHINGTON AVENUE",BROOKLYN,NY,
1211202,"475 WEST 159TH STREET","NEW YORK",NY,
1211203,"4750 BRONX BLVD.",BRONX,NY,10470
1211204,"4754 RICHARDSON AVE, AKA 4755 WHITE PLAINS RD",BRONX,NY,10470
1211205,"476 ELMONT ROAD",ELMONT,NY,11003
1211206,"476 STERLING PLACE",BROOKLYN,NY,
1211207,"476 WEST 143RD STREET","NEW YORK",NY,
1211208,"477-479 WILLIS AVENUE",BRONX,NY,10455
1211209,"4771 BOSTON POST ROAD",PELHAM,NY,
1211210,"4773 BOSTON POST RD","PELHAM MANOR",NY,
1211211,"4781 BROADWAY","NEW YORK",NY,
1211212,"479 WALTON AVE",BRONX,NY,10455
1211213,"48 BEACH STREET","NEW YORK",NY,10013
1211214,"48 BEACH STREET","NEW YORK",NY,
1211215,"48 NINTH AVE","NEW YORK",NY,
1211216,"48 WEST 17TH STREET","NEW YORK",NY,
1211217,"48 WEST 38TH STREET","NEW YORK",NY,10018
1211218,"48 WEST 75TH STREET","NEW YORK",NY,
1211219,"48-02 25TH AVE",ASTORIA,NY,
1211220,"48-02/18 QUEENS BLVD",WOODSIDE,NY,
1211221,"48-21 METROPOLITAN AVE.",RIDGEWOOD,NY,
1211222,"48-49 35TH STREET","LONG ISLAND CTY",NY,
1211223,"480 EAST 138TH ST.",BRONX,NY,
1211224,"480 RIVERSIDE DRIVE","NEW YORK",NY,
1211225,"481 EAST 158TH STREET",BRONX,NY,
1211226,"481 EIGHTH AVE","NEW YORK",NY,
1211227,"481 PROSPECT PLACE",BROOKLYN,NY,
1211228,"481 WEST 159TH STREET","NEW YORK",NY,
1211229,"481 WEST END AVE","NEW YORK",NY,
1211230,"482 AMSTERDAM AVE","NEW YORK",NY,
1211231,"4821 METROPOLITAN AVENUE",RIDGEWOOD,NY,
1211232,"4825 WHITE PLAINS RD",BRONX,NY,
1211233,"483 OCEAN PARKWAY",BROOKLYN,NY,
1211234,"483-91 SOUTH BROADWAY",YONKERS,NY,
1211235,"4831 BALDWIN STREET",BRONX,NY,
1211236,"4849 ARTHUR KILL RD","STATEN ISLAND",NY,
1211237,"485 EAST 187TH STREET",BRONX,NY,
1211238,"486 GATES AVENUE",BROOKLYN,NY,
1211239,"486 WILLIAMS AVE",BROOKLYN,NY,
1211240,"487 WEST 129TH STREET","NEW YORK",NY,
1211241,"488 3RD STREET",BROOKLYN,NY,
1211242,"488 EAST 164TH STREET",BRONX,NY,10456
1211243,"488 EAST 164TH STREET",BRONX,NY,10456
1211244,"488 THIRD AVENUE","NEW YORK",NY,10016
1211245,"489-99 EAST 142ND STREET",BRONX,NY,
1211246,"49 CLINTON AVE","STATEN ISLAND",NY,
1211247,"49 CLINTON AVENUE","DOBBS FERRY",NY,
1211248,"49 CLINTON AVENUE","DOBBS FERRY",NY,
1211249,"49 COURT STREET","WHITE PLAINS",NY,
1211250,"49 CROWN STREET",BROOKLYN,NY,
1211251,"49 IRVING PLACE","NEW YORK",NY,
1211252,"49 IRVING PLACE","NEW YORK",NY,10003
1211253,"49 MORTON STREET","NEW YORK",NY,
1211254,"49 ST. MARKS AVE",BROOKLYN,NY,
1211255,"49 WEST 45TH STREET","NEW YORK",NY,
1211256,"49 WEST 69TH STREET","NEW YORK",NY,
1211257,"49 WEST 70TH STREET","NEW YORK",NY,
1211258,"49 WEST 72ND ST.","NEW YORK",NY,10023
1211259,"49 WHITE STREET","NEW YORK",NY,
1211260,"49 WILSON AVE",BROOKLYN,NY,
1211261,"49-04 19TH AVENUE",QUEENS,NY,11105
1211262,"49-20 FIFTH STREET","LONG ISLAND CTY",NY,11101
1211263,"49-29 MASPETH AVENUE",MASPETH,NY,11378
1211264,"49-47 31ST STREET",L.I.C.,NY,11101
1211265,"490 2ND STREET",BROOKLYN,NY,
1211266,"490 NEPPERHAN AVE",YONKERS,NY,
1211267,"490 NORTH AVENUE","NEW ROCHELLE",NY,
1211268,"490 SOUTH BROADWAY",YONKERS,NY,
1211269,"490 SOUTH BROADWAY",YONKERS,NY,
1211270,"490-500 GRAND CONCOURSE",BRONX,NY,10451
1211271,"4901 EIGHTH AVE",BROOKLYN,NY,
1211272,"491 BAINBRIDGE STREET",BROOKLYN,NY,
1211273,"491 EAST 161ST STREET",BRONX,NY,
1211274,"493 EAST 166TH STREET",BRONX,NY,
1211275,"493 THIRD AVENUE","NEW YORK",NY,
1211276,"4934 SUNRISE HIGHWAY","MASSAPEQUA PK",NY,11762
1211277,"495 BROADWAY","NEW YORK",NY,
1211278,"495 STERLING STREET",BROOKLYN,NY,
1211279,"495 SYLVAN AVENUE",ENGLEWOOD,NJ,
1211280,"495 THIRD AVENUE","NEW YORK",NY,
1211281,"4957/63 BROADWAY","NEW YORK",NY,10034
1211282,"496 EAST 134TH STREET",BRONX,NY,10454
1211283,"496 SOUTH BROAD STREET",MERIDEN,CT,
1211284,"496 SOUTHERN BLVD",BRONX,NY,
1211285,"496 WILLIAMS AVE",BROOKLYN,NY,
1211286,"498 SOUTHERN BLVD",BRONX,NY,
1211287,"498 WEST 159TH STREET","NEW YORK",NY,
1211288,"499 EAST 142ND STREET",BRONX,NY,10454
1211289,"499 SEVENTH AVENUE","NEW YORK",NY,
1211290,"499 STAGG STREET",BROOKLYN,NY,
1211291,"5 CANAL PLACE",BRONX,NY,
1211292,"5 CIRCUIT RD","NEW ROCHELLE",NY,
1211293,"5 EAST 51ST STREET","NEW YORK",NY,
1211294,"5 EAST 63RD STREET","NEW YORK",NY,
1211295,"5 EAST 75TH STREET","NEW YORK",NY,
1211296,"5 GATES AVE",BROOKLYN,NY,
1211297,"5 GATES AVE",BROOKLYN,NY,
1211298,"5 GRACE CHURCH STREET","PORT CHESTER",NY,
1211299,"5 KINGS STREET","NEW YORK",NY,10016
1211300,"5 PROSPECT AVENUE","WHITE PLAINS",NY,10607
1211301,"5 WEST 14TH STREET, AKA 10 WEST 15TH STREET","NEW YORK",NY,10011
1211302,"5 WEST 31ST STREET","NEW YORK",NY,10001
1211303,"5 WEST 63RD STREET","NEW YORK",NY,
